symbol,date,open,high,low,close,network,range,intraday_ret,ret_1,ret_7,rsi_14,roll_mean_7,roll_std_7,roll_max_7,roll_min_7,roll_mean_14,roll_std_14,roll_max_14,roll_min_14,roll_mean_30,roll_std_30,roll_max_30,roll_min_30,lag_1,lag_2,lag_3,lag_5,lag_7,lag_14,trend_ret,trend_label,volatility,vol_label,market_state
BTCUSDT,2018-09-10,6252.26,6373.98,6221.0,6312.0,Bitcoin,152.97999999999956,0.009554944931911056,0.009789131328579836,-0.1309400221946243,35.17222525945999,6531.21,403.93213233578314,7359.06,6185.05,6827.635,421.434931518314,7359.06,6185.05,6633.4400000000005,369.566454842465,7359.06,6185.05,6250.81,6185.05,6395.54,6700.0,7263.02,6908.64,-0.1309400221946243,Bearish,0.02679347911929005,LowVol,Bearish_LowVol
BTCUSDT,2018-09-11,6311.99,6404.0,6169.68,6294.91,Bitcoin,234.3199999999997,-0.002705961194488144,-0.0027075411913815017,-0.14460406628020428,29.017147277275427,6379.188571428572,176.86881649295373,6700.0,6185.05,6771.835,437.41912303436584,7359.06,6185.05,6632.992666666667,369.9814355727945,7359.06,6185.05,6312.0,6250.81,6185.05,6516.01,7359.06,7076.11,-0.14460406628020428,Bearish,0.026712594094870167,LowVol,Bearish_LowVol
BTCUSDT,2018-09-12,6293.0,6360.0,6192.37,6338.62,Bitcoin,167.6300000000001,0.007249324646431374,0.006943705311116544,-0.05393731343283581,31.38512314929561,6327.562857142856,106.27386409872943,6516.01,6185.05,6722.363571428571,444.9280068057188,7359.06,6185.05,6636.068333333334,367.0281648882883,7359.06,6185.05,6294.91,6312.0,6250.81,6395.54,6700.0,7031.22,-0.05393731343283581,Bearish,0.026669228920324476,LowVol,Bearish_LowVol
BTCUSDT,2018-09-13,6338.62,6535.0,6337.4,6487.38,Bitcoin,197.60000000000036,0.02346883075495561,0.023468830754959313,-0.004393793134141899,37.327280508415576,6323.472857142858,98.04497432543499,6487.38,6185.05,6686.830714285715,442.20942952518425,7359.06,6185.05,6646.044999999999,358.39725590419255,7359.06,6185.05,6338.62,6294.91,6312.0,6185.05,6516.01,6984.84,-0.004393793134141899,Sideways,0.0269091448422025,LowVol,Sideways_LowVol
BTCUSDT,2018-09-14,6487.39,6584.99,6385.62,6476.63,Bitcoin,199.3699999999999,-0.0016586023038538701,-0.0016570634061824352,0.012679148281458774,36.27240511503888,6335.057142857143,111.80412152722832,6487.38,6185.05,6648.646428571429,435.0675631104657,7359.06,6185.05,6653.027333333333,352.75732636330684,7359.06,6185.05,6487.38,6338.62,6294.91,6250.81,6395.54,7011.21,0.012679148281458774,Sideways,0.02683749203502984,LowVol,Sideways_LowVol
BTCUSDT,2018-09-15,6476.63,6565.45,6466.13,6514.96,Bitcoin,99.31999999999971,0.005918201286779391,0.0059182012867802225,0.05333990832733759,30.93513967793419,6382.187142857142,107.48271670587476,6514.96,6250.81,6599.714285714285,405.8266498947982,7359.06,6185.05,6659.801000000001,347.89564930078365,7359.06,6185.05,6476.63,6487.38,6338.62,6312.0,6185.05,7200.01,0.05333990832733759,Bullish,0.026829674001436304,LowVol,Bullish_LowVol
BTCUSDT,2018-09-16,6514.96,6524.62,6370.0,6505.0,Bitcoin,154.6199999999999,-0.0015287891253359203,-0.0015287891253361607,0.040665129799178024,26.621650953969734,6418.5,98.24110256574166,6514.96,6294.91,6542.785000000001,352.07263483002174,7359.06,6185.05,6657.151333333333,348.7905745595905,7359.06,6185.05,6514.96,6476.63,6487.38,6294.91,6250.81,7302.01,0.040665129799178024,Bullish,0.025643374328187852,LowVol,Bullish_LowVol
BTCUSDT,2018-09-17,6500.08,6533.84,6201.0,6248.69,Bitcoin,332.84000000000015,-0.03867490861650343,-0.03940199846272108,-0.010030101394169932,23.611407401839543,6409.455714285715,111.67548057610506,6514.96,6248.69,6470.332857142857,291.6372686806615,7359.06,6185.05,6652.509,353.3934620353218,7359.06,6185.05,6505.0,6514.96,6476.63,6338.62,6312.0,7263.02,-0.010030101394169932,Sideways,0.026081436795884372,LowVol,Sideways_LowVol
BTCUSDT,2018-09-18,6248.69,6390.0,6224.98,6336.45,Bitcoin,165.02000000000044,0.01404454373636493,0.01404454373636721,0.006598982352408633,23.280885019399804,6415.389999999999,105.50756781703353,6514.96,6248.69,6397.289285714286,141.16914369018298,6700.0,6185.05,6647.806333333333,356.7252115495309,7359.06,6185.05,6248.69,6505.0,6514.96,6487.38,6294.91,7359.06,0.006598982352408633,Sideways,0.026081872782421956,LowVol,Sideways_LowVol
BTCUSDT,2018-09-19,6336.39,6517.7,6123.0,6391.89,Bitcoin,394.6999999999998,0.00875893055825024,0.008749378595270363,0.00840403747187879,38.24016610519361,6423.0,100.8665071600377,6514.96,6248.69,6375.2814285714285,111.17830016946266,6516.01,6185.05,6652.3746666666675,352.3701991659198,7359.06,6185.05,6336.45,6248.69,6505.0,6476.63,6338.62,6700.0,0.00840403747187879,Sideways,0.025321722178950234,LowVol,Sideways_LowVol
BTCUSDT,2018-09-20,6392.0,6540.0,6325.0,6492.0,Bitcoin,215.0,0.015644555694615824,0.015662034234005917,0.0007121519010755417,49.020903166314916,6423.659999999999,101.37182383022376,6514.96,6248.69,6373.566428571428,109.00441223300754,6514.96,6185.05,6652.774666666667,352.1745339511054,7359.06,6185.05,6391.89,6336.45,6248.69,6514.96,6487.38,6516.01,0.0007121519010755417,Sideways,0.02461603295916078,LowVol,Sideways_LowVol
BTCUSDT,2018-09-21,6492.0,6784.86,6491.0,6759.02,Bitcoin,293.8599999999997,0.04113062230436834,0.04113062230437459,0.04360137911228534,63.23979368761449,6464.001428571429,163.26153490933368,6759.02,6248.69,6399.529285714286,150.15892685696375,6759.02,6185.05,6666.045666666667,348.2759507145046,7359.06,6185.05,6492.0,6391.89,6336.45,6505.0,6476.63,6395.54,0.04360137911228534,Bullish,0.025437608284649145,LowVol,Bullish_LowVol
BTCUSDT,2018-09-22,6759.01,6839.03,6627.0,6723.05,Bitcoin,212.02999999999975,-0.005320305784426227,-0.005321777417436335,0.03194033424610443,72.45109167305338,6493.728571428573,190.72206561980406,6759.02,6248.69,6437.957857142857,159.5931992564253,6759.02,6248.69,6672.647,347.3862554717582,7359.06,6185.05,6759.02,6492.0,6391.89,6248.69,6514.96,6185.05,0.03194033424610443,Bullish,0.025080216159227158,LowVol,Bullish_LowVol
BTCUSDT,2018-09-23,6723.05,6788.23,6661.75,6708.0,Bitcoin,126.47999999999956,-0.0022385673169168668,-0.002238567316917184,0.031206764027670975,69.92200095779427,6522.728571428573,207.42373614002028,6759.02,6248.69,6470.614285714286,165.03568521869587,6759.02,6248.69,6673.525666666666,347.4431187947404,7359.06,6185.05,6723.05,6759.02,6492.0,6336.45,6505.0,6250.81,0.031206764027670975,Bullish,0.0247163715746749,LowVol,Bullish_LowVol
BTCUSDT,2018-09-24,6706.81,6730.0,6557.0,6581.39,Bitcoin,173.0,-0.018700395568083984,-0.01887447823494326,0.05324315976628724,61.105477090821374,6570.257142857144,168.66085632754775,6759.02,6336.45,6489.856428571429,160.76912077247985,6759.02,6248.69,6668.4506666666675,347.6466439472933,7359.06,6185.05,6708.0,6723.05,6759.02,6391.89,6248.69,6312.0,0.05324315976628724,Bullish,0.024921425551367525,LowVol,Bullish_LowVol
BTCUSDT,2018-09-25,6581.42,6584.01,6325.02,6447.54,Bitcoin,258.9899999999998,-0.02034211461963828,-0.02033764903766533,0.017531898776128596,55.73956664577337,6586.127142857143,146.80464657885193,6759.02,6391.89,6500.7585714285715,151.43666067964654,6759.02,6248.69,6660.035333333334,349.90486931532513,7359.06,6185.05,6581.39,6708.0,6723.05,6492.0,6336.45,6294.91,0.017531898776128596,Sideways,0.025173973929629233,LowVol,Sideways_LowVol
BTCUSDT,2018-09-26,6445.11,6557.99,6379.7,6465.12,Bitcoin,178.28999999999996,0.003104679361562039,0.002726621316036848,0.011456705293739322,54.85232067451635,6596.588571428571,132.57588775597344,6759.02,6447.54,6509.794285714286,144.63960042460448,6759.02,6248.69,6645.251333333334,348.4052246701697,7359.06,6185.05,6447.54,6581.39,6708.0,6759.02,6391.89,6338.62,0.011456705293739322,Sideways,0.024448467425050652,LowVol,Sideways_LowVol
BTCUSDT,2018-09-27,6467.84,6750.0,6434.0,6689.13,Bitcoin,316.0,0.034213895210760584,0.0346490088351028,0.030365064695009325,57.31640979089578,6624.75,127.49632700591276,6759.02,6447.54,6524.205,152.09296720452664,6759.02,6248.69,6632.352000000001,338.9382091727659,7359.06,6185.05,6465.12,6447.54,6581.39,6723.05,6492.0,6487.38,0.030365064695009325,Bullish,0.024902041903177446,LowVol,Bullish_LowVol
BTCUSDT,2018-09-28,6689.12,6814.8,6540.88,6634.58,Bitcoin,273.9200000000001,-0.008153538881047404,-0.008155021654535077,-0.018410953067160674,55.551650205069954,6606.972857142857,113.56928042891505,6723.05,6447.54,6535.487142857142,154.13699308525187,6759.02,6248.69,6619.130666666667,330.47298143964736,7359.06,6185.05,6689.13,6465.12,6447.54,6708.0,6759.02,6476.63,-0.018410953067160674,Sideways,0.024916217724822554,LowVol,Sideways_LowVol
BTCUSDT,2018-09-29,6634.58,6636.0,6464.57,6596.38,Bitcoin,171.4300000000003,-0.005757711867216019,-0.005757711867216853,-0.018841150965707487,52.86202387428462,6588.877142857143,101.4347163966802,6708.0,6447.54,6541.302857142858,154.8373402802287,6759.02,6248.69,6606.182,323.1794414381525,7359.06,6185.05,6634.58,6689.13,6465.12,6581.39,6723.05,6514.96,-0.018841150965707487,Sideways,0.02491091887592247,LowVol,Sideways_LowVol
BTCUSDT,2018-09-30,6597.66,6662.0,6533.0,6626.57,Bitcoin,129.0,0.004381856597641508,0.004576752703755682,-0.012139236732260028,54.21342667954182,6577.244285714286,89.45878284757856,6689.13,6447.54,6549.986428571428,156.04899421001238,6759.02,6248.69,6593.3606666666665,314.0579773943944,7359.06,6185.05,6596.38,6634.58,6689.13,6447.54,6708.0,6505.0,-0.012139236732260028,Sideways,0.024917308525897817,LowVol,Sideways_LowVol
BTCUSDT,2018-10-01,6626.57,6667.09,6510.0,6611.61,Bitcoin,157.09000000000015,-0.002257578204108276,-0.0022575782041086567,0.0045917351805619955,65.10530258810331,6581.561428571427,90.4162543330446,6689.13,6447.54,6575.909285714285,130.1409753639563,6759.02,6336.45,6573.747333333333,292.4986956049126,7359.06,6185.05,6626.57,6596.38,6634.58,6465.12,6581.39,6248.69,0.0045917351805619955,Sideways,0.024329039099519993,LowVol,Sideways_LowVol
BTCUSDT,2018-10-02,6610.0,6640.0,6494.0,6525.79,Bitcoin,146.0,-0.012739788199695505,-0.012980196956565715,0.012136411716716866,57.89337646677353,6592.74,74.52581208323305,6689.13,6465.12,6589.433571428572,111.90217572691878,6759.02,6391.89,6547.873333333334,258.17386542503965,7359.06,6185.05,6611.61,6626.57,6596.38,6689.13,6447.54,6336.45,0.012136411716716866,Sideways,0.024190531383111762,LowVol,Sideways_LowVol
BTCUSDT,2018-10-03,6525.79,6549.0,6430.0,6510.0,Bitcoin,119.0,-0.0024196304202246076,-0.002419630420224972,0.006941866508278327,55.09222133052978,6599.151428571428,62.710815502200546,6689.13,6510.0,6597.870000000001,99.64439202252754,6759.02,6447.54,6522.772666666667,220.0358065991715,7359.06,6185.05,6525.79,6611.61,6626.57,6634.58,6465.12,6391.89,0.006941866508278327,Sideways,0.024188535345730004,LowVol,Sideways_LowVol
BTCUSDT,2018-10-04,6510.01,6643.46,6505.09,6593.79,Bitcoin,138.3699999999999,0.012869411874941339,0.012870967741935413,-0.014252974602078305,54.45123711003042,6585.531428571428,48.69967331462407,6634.58,6510.0,6605.140714285714,94.9271650723966,6759.02,6447.54,6497.263666666667,154.27277842171324,6759.02,6185.05,6510.0,6525.79,6611.61,6596.38,6689.13,6492.0,-0.014252974602078305,Sideways,0.02418029789628295,LowVol,Sideways_LowVol
BTCUSDT,2018-10-05,6591.69,6697.0,6543.08,6635.65,Bitcoin,153.92000000000007,0.006669002941581501,0.0063483975073515,0.00016127622245853956,43.282184201555175,6585.684285714286,48.88062733404871,6635.65,6510.0,6596.328571428572,84.72125996531543,6723.05,6447.54,6495.118666666666,151.78402763939886,6759.02,6185.05,6593.79,6510.0,6525.79,6626.57,6634.58,6759.02,0.00016127622245853956,Sideways,0.017921426608309313,LowVol,Sideways_LowVol
BTCUSDT,2018-10-06,6635.65,6651.0,6566.77,6594.27,Bitcoin,84.22999999999956,-0.006236013050717407,-0.006236013050718303,-0.00031987241486997053,43.02866917781561,6585.382857142856,48.810133071678,6635.65,6510.0,6587.129999999999,76.49601286744314,6708.0,6447.54,6497.727333333333,152.82441188667062,6759.02,6185.05,6635.65,6593.79,6510.0,6611.61,6596.38,6723.05,-0.00031987241486997053,Sideways,0.017211625944018406,LowVol,Sideways_LowVol
BTCUSDT,2018-10-07,6596.44,6640.0,6525.0,6615.26,Bitcoin,115.0,0.0028530540715897917,0.0031830665107737133,-0.0017067653401381389,45.011725724918605,6583.767142857142,47.38593979731671,6635.65,6510.0,6580.505714285714,68.85811696908436,6689.13,6447.54,6505.051333333334,153.0231188918957,6759.02,6185.05,6594.27,6635.65,6593.79,6525.79,6626.57,6708.0,-0.0017067653401381389,Sideways,0.016836090493652794,LowVol,Sideways_LowVol
BTCUSDT,2018-10-08,6615.26,6715.6,6587.0,6673.01,Bitcoin,128.60000000000036,0.008729815608153158,0.008729815608154556,0.009286694163751497,55.32228831585822,6592.538571428571,57.91237761438473,6673.01,6510.0,6587.05,73.16756164396708,6689.13,6447.54,6521.316666666667,143.471564029456,6759.02,6248.69,6615.26,6594.27,6635.65,6510.0,6611.61,6581.39,0.009286694163751497,Sideways,0.015591927300124132,LowVol,Sideways_LowVol
BTCUSDT,2018-10-09,6673.01,6685.38,6607.0,6656.61,Bitcoin,78.38000000000011,-0.002457661535049114,-0.002457661535049449,0.020046615045841154,64.06420277840235,6611.227142857143,53.74011249034385,6673.01,6510.0,6601.983571428572,63.1535300928418,6689.13,6465.12,6534.843333333333,136.024834049381,6759.02,6248.69,6673.01,6615.26,6594.27,6593.79,6525.79,6447.54,0.020046615045841154,Bullish,0.015543979523540336,LowVol,Bullish_LowVol
BTCUSDT,2018-10-10,6656.67,6659.95,6530.0,6631.0,Bitcoin,129.94999999999982,-0.0038562824956015866,-0.003847303657567358,0.018586789554531524,61.03953147763273,6628.512857142858,29.945667863784116,6673.01,6593.79,6613.832142857143,49.608981534614934,6689.13,6510.0,6545.4766666666665,130.35426912135088,6759.02,6248.69,6656.61,6673.01,6615.26,6635.65,6510.0,6465.12,0.018586789554531524,Sideways,0.01551421803635178,LowVol,Sideways_LowVol
BTCUSDT,2018-10-11,6630.21,6633.92,6205.0,6252.68,Bitcoin,428.9200000000001,-0.05694088120888219,-0.05705323480621316,-0.05173200845037518,25.902982519668868,6579.782857142857,146.51668138409445,6673.01,6252.68,6582.657142857142,104.93530530237062,6673.01,6252.68,6544.069,133.347047427331,6759.02,6248.69,6631.0,6656.61,6673.01,6594.27,6593.79,6689.13,-0.05173200845037518,Bearish,0.01886495589219316,LowVol,Bearish_LowVol
BTCUSDT,2018-10-12,6252.71,6360.0,6209.0,6298.01,Bitcoin,151.0,0.007244858629297206,0.007249691332356756,-0.0508827319102122,31.22636352431732,6531.548571428572,177.38461446139567,6673.01,6252.68,6558.6164285714285,128.11805479005443,6673.01,6252.68,6542.715333333333,135.6901114668483,6759.02,6248.69,6252.68,6631.0,6656.61,6615.26,6635.65,6634.58,-0.0508827319102122,Bearish,0.018868950216505535,LowVol,Bearish_LowVol
BTCUSDT,2018-10-13,6298.0,6345.0,6285.07,6332.93,Bitcoin,59.93000000000029,0.00554620514448948,0.005544608535076989,-0.03963137693785668,35.25097692278271,6494.214285714287,189.09883913420467,6673.01,6252.68,6539.7985714285705,140.8588436292587,6673.01,6252.68,6537.567,140.69962025167735,6759.02,6248.69,6298.01,6252.68,6631.0,6673.01,6594.27,6596.38,-0.03963137693785668,Bearish,0.018376216497593068,LowVol,Bearish_LowVol
BTCUSDT,2018-10-14,6332.92,6416.0,6308.0,6339.34,Bitcoin,108.0,0.0010137503710767005,0.0010121697223874904,-0.04170962290219882,33.479806287061606,6454.797142857143,188.4180755407383,6673.01,6252.68,6519.282142857143,147.98575919940626,6673.01,6252.68,6532.990666666667,144.91941301463544,6759.02,6248.69,6332.93,6298.01,6252.68,6656.61,6615.26,6626.57,-0.04170962290219882,Bearish,0.018377574319600038,LowVol,Bearish_LowVol
BTCUSDT,2018-10-15,6339.34,7680.0,6300.0,6752.5,Bitcoin,1380.0,0.0651739771017069,0.06517397710171724,0.011912165574455846,55.55765938417412,6466.152857142857,205.3921864559165,6752.5,6252.68,6529.345714285715,159.11908533762323,6752.5,6252.68,6540.908666666666,150.29004745384447,6759.02,6248.69,6339.34,6332.93,6298.01,6631.0,6673.01,6611.61,0.011912165574455846,Sideways,0.021936406678157824,LowVol,Sideways_LowVol
BTCUSDT,2018-10-16,6752.5,6900.0,6670.0,6759.27,Bitcoin,230.0,0.001002591632728535,0.0010025916327287554,0.015422264485977166,59.822630586263564,6480.818571428572,224.07359486178834,6759.27,6252.68,6546.022857142857,170.54307777164314,6759.27,6252.68,6549.384333333333,155.28205530989385,6759.27,6248.69,6752.5,6339.34,6332.93,6252.68,6656.61,6525.79,0.015422264485977166,Sideways,0.02192951594482465,LowVol,Sideways_LowVol
BTCUSDT,2018-10-17,6762.76,6811.12,6676.01,6740.89,Bitcoin,135.10999999999967,-0.0032338867562942725,-0.002719228555746467,0.016572161061680024,59.69254535767363,6496.517142857143,239.65649930085772,6759.27,6252.68,6562.514999999999,177.8010824900005,6759.27,6252.68,6565.791,148.25943724919722,6759.27,6252.68,6759.27,6752.5,6339.34,6298.01,6631.0,6510.0,0.016572161061680024,Sideways,0.02054885621875119,LowVol,Sideways_LowVol
BTCUSDT,2018-10-18,6739.01,6796.0,6567.0,6618.96,Bitcoin,229.0,-0.017814189324542085,-0.018088115960948836,0.058579681032773,51.023828311912254,6548.842857142858,216.40288982314584,6759.27,6298.01,6564.312857142858,178.26829056783657,6759.27,6252.68,6575.208,142.03134827359085,6759.27,6252.68,6740.89,6759.27,6752.5,6332.93,6252.68,6593.79,0.058579681032773,Bullish,0.02077513246600883,LowVol,Bullish_LowVol
BTCUSDT,2018-10-19,6618.96,6648.14,6523.0,6528.88,Bitcoin,125.14000000000033,-0.013609388786151647,-0.013609388786153698,0.03665761089614028,45.82090603740207,6581.824285714285,187.46032263362778,6759.27,6332.93,6556.68642857143,177.2626929645196,6759.27,6252.68,6579.774333333333,138.08161820992495,6759.27,6252.68,6618.96,6740.89,6759.27,6339.34,6298.01,6635.65,0.03665761089614028,Bullish,0.020912713964083566,LowVol,Bullish_LowVol
BTCUSDT,2018-10-20,6528.88,6617.65,6505.55,6588.4,Bitcoin,112.09999999999945,0.009116418129907489,0.009116418129908821,0.04033993743812103,49.773458785942196,6618.32,152.54482936719205,6759.27,6339.34,6556.267142857143,177.17387693486995,6759.27,6252.68,6582.987666666667,137.08665376029714,6759.27,6252.68,6528.88,6618.96,6740.89,6752.5,6332.93,6594.27,0.04033993743812103,Bullish,0.02078733981245163,LowVol,Bullish_LowVol
BTCUSDT,2018-10-21,6585.72,6663.9,6580.0,6590.11,Bitcoin,83.89999999999964,0.0006665937816971798,0.00025954708275155447,0.039557745759022156,49.01472235880072,6654.144285714286,94.51795012185323,6759.27,6528.88,6554.470714285714,176.65646285568465,6759.27,6252.68,6577.357333333333,133.0156970496694,6759.27,6252.68,6588.4,6528.88,6618.96,6759.27,6339.34,6615.26,0.039557745759022156,Bullish,0.019334677468742366,LowVol,Bullish_LowVol
BTCUSDT,2018-10-22,6590.12,6639.0,6535.27,6581.2,Bitcoin,103.72999999999956,-0.0013535413619173427,-0.0013520259904614695,-0.025368382080710905,46.26013279510558,6629.672857142857,86.65729815663899,6759.27,6528.88,6547.912857142857,173.59510625097204,6759.27,6252.68,6572.629000000001,130.14842893457535,6759.27,6252.68,6590.11,6588.4,6528.88,6740.89,6752.5,6673.01,-0.025368382080710905,Bearish,0.019315272996403347,LowVol,Bearish_LowVol
BTCUSDT,2018-10-23,6581.2,6595.0,6515.45,6553.51,Bitcoin,79.55000000000018,-0.004207439372758067,-0.004207439372758692,-0.03044115710720241,45.838513327541115,6600.278571428571,68.330224017523,6740.89,6528.88,6540.5485714285705,170.79348599797711,6759.27,6252.68,6567.479333333334,127.63963950103569,6759.27,6252.68,6581.2,6590.11,6588.4,6618.96,6759.27,6656.61,-0.03044115710720241,Bearish,0.019324616449536217,LowVol,Bearish_LowVol
BTCUSDT,2018-10-24,6553.51,6630.0,6547.53,6565.5,Bitcoin,82.47000000000025,0.0018295539336932347,0.0018295539336934397,-0.026018819473393018,47.32679247693077,6575.222857142857,29.033229648262576,6618.96,6528.88,6535.87,169.0129852999483,6759.27,6252.68,6566.949666666666,127.61289042778424,6759.27,6252.68,6553.51,6581.2,6590.11,6528.88,6740.89,6631.0,-0.026018819473393018,Bearish,0.019016612788131604,LowVol,Bearish_LowVol
BTCUSDT,2018-10-25,6566.81,6575.09,6502.8,6528.09,Bitcoin,72.28999999999996,-0.005896317999149412,-0.0056979666438199406,-0.013728742884078438,65.57378903097904,6562.2414285714285,26.415010523406128,6590.11,6528.09,6555.5421428571435,148.27108931219453,6759.27,6298.01,6569.634666666666,125.84905747412945,6759.27,6252.68,6565.5,6553.51,6581.2,6588.4,6618.96,6252.68,-0.013728742884078438,Sideways,0.018658722923187248,LowVol,Sideways_LowVol
BTCUSDT,2018-10-26,6528.13,6600.0,6515.01,6538.63,Bitcoin,84.98999999999978,0.001608423851853194,0.0016145610737596794,0.0014933648650303777,64.163782344543,6563.634285714286,24.55419506392682,6590.11,6528.09,6572.729285714285,128.78836327415536,6759.27,6332.93,6572.085,124.45182180265694,6759.27,6252.68,6528.09,6565.5,6553.51,6590.11,6528.88,6298.01,0.0014933648650303777,Sideways,0.018655417974138482,LowVol,Sideways_LowVol
BTCUSDT,2018-10-27,6538.63,6558.35,6463.04,6505.6,Bitcoin,95.3100000000004,-0.005051516907975324,-0.005051516907976117,-0.012567542954283195,60.18666005823677,6551.805714285714,29.979668030807787,6590.11,6505.6,6585.062857142858,111.1121257959804,6759.27,6339.34,6565.967333333333,123.00229467815747,6759.27,6252.68,6538.63,6528.09,6565.5,6581.2,6588.4,6332.93,-0.012567542954283195,Sideways,0.017526670650639425,LowVol,Sideways_LowVol
